p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
4438	4.67450838991075e-08	-0.29923239279684	0.012	0.182	2.35917933507661e-07	3	CD40LG
4439	4.96431452029891e-08	-0.416714394797819	0.305	0.449	2.49538335357945e-07	3	MZT2A
4440	5.14758836256971e-08	-1.05673880805845	0	0.158	2.58110128151664e-07	3	IGHD
4441	5.15450426187734e-08	-2.17870806958915	0.024	0.193	2.58344203780337e-07	3	IGHM
4442	5.49094560334472e-08	-0.280633462636637	0.006	0.167	2.74407814930576e-07	3	ATP8B2
4443	5.752833571642e-08	-0.25208406081526	0	0.157	2.86559771364287e-07	3	CD28
4444	5.99735390787543e-08	-0.359641599738252	0.866	0.837	2.98092946131968e-07	3	FUS
4445	6.6266678893542e-08	-0.389973961329253	0.305	0.441	3.27952198491108e-07	3	SNRPN
4446	7.13087380757853e-08	-0.420278731849156	0.073	0.249	3.51138809266282e-07	3	ARID5B
4447	7.18157564754394e-08	-0.537911741155181	0	0.155	3.53130458384944e-07	3	CD8A
4448	7.6685619877569e-08	0.278420902258937	0.945	0.888	3.75601366491379e-07	3	ZFP36L2
4449	7.78888480615812e-08	-0.386157508832261	0.104	0.277	3.80952806943238e-07	3	SLC25A45
4450	8.02195210869363e-08	-0.257533378262217	0	0.154	3.91656669241536e-07	3	SHISAL2A
4451	8.52319362599631e-08	-0.290170266981214	0.006	0.163	4.14366204768257e-07	3	INPP4B
4452	9.51503148130564e-08	-0.917783429682035	0.006	0.162	4.60310953958632e-07	3	GZMK
4453	9.54247963763807e-08	-0.325658671135509	0.866	0.802	4.61476727700804e-07	3	SSR2
4454	9.56389531821609e-08	-0.530735117783815	0.622	0.635	4.62350053414497e-07	3	PCSK7
4455	1.00042519177337e-07	-0.262675427445385	0	0.152	4.8177818763268e-07	3	S1PR1
4456	1.07492050986045e-07	-0.323822986917322	0.037	0.203	5.15669807812889e-07	3	TESPA1
4457	1.09954255370473e-07	-0.304059333557773	0.03	0.196	5.26564658976887e-07	3	FLT3LG
4458	1.24681726266432e-07	-0.278976764218873	0	0.15	5.90484404036358e-07	3	APBA2
4459	1.27603783622525e-07	-0.459828769514159	0.61	0.611	6.03325407426379e-07	3	ARHGEF1
4460	1.32308448657306e-07	0.345862476154469	0.811	0.461	6.23003166959683e-07	3	PRDX6
4461	1.33165130524072e-07	-0.476981043371463	0.006	0.159	6.26608589924169e-07	3	TNFRSF13C
4462	1.38968296189783e-07	0.430344865731964	0.402	0.19	6.51688915022771e-07	3	RUFY1
4463	1.65888985695324e-07	0.302946631293055	0.287	0.117	7.68771534314165e-07	3	SLC40A1
4464	1.69649917197979e-07	-0.335132677547501	0.012	0.166	7.84616625106706e-07	3	PASK
4465	1.85259022323436e-07	-0.349700448896613	0.933	0.932	8.53035133836408e-07	3	CD52
4466	1.85310471243631e-07	-0.359402251927187	0.061	0.226	8.53035133836408e-07	3	TNRC6C
4467	1.86745195972907e-07	-0.360985641095247	0.116	0.286	8.59065325362343e-07	3	ANXA2R
4468	2.15579681220719e-07	-0.290304799399949	0	0.145	9.87094065642605e-07	3	CASP17P
4469	2.19893316410336e-07	-0.448098865422433	0.396	0.488	1.00550818290822e-06	3	TMC6
4470	2.29052891563765e-07	0.358351527785687	0.884	0.651	1.04530996537698e-06	3	TUBA1B
4471	2.34639307747106e-07	-0.352253453314309	0.055	0.217	1.06780640243963e-06	3	TMEM156
4472	2.5964266349575e-07	-0.510068499671584	0.006	0.153	1.17672208105527e-06	3	TRGC2
4473	2.77417197033308e-07	-0.270626356373818	0.03	0.192	1.25192236393832e-06	3	ABLIM1
4474	2.93822508035153e-07	-0.419251752683931	0.116	0.278	1.32162553989816e-06	3	MYC
4475	3.22855164365565e-07	-0.414275933126287	0.11	0.276	1.44419752478302e-06	3	BCL2
4476	3.39980170769107e-07	-0.431995914188765	0.159	0.325	1.51391752085448e-06	3	PIM1
4477	3.43867829983495e-07	-0.356613775683364	0.098	0.262	1.53023961950329e-06	3	PA2G4P6
4478	3.57193506833455e-07	-0.361671895151704	0.006	0.151	1.58238217099298e-06	3	NCR3
4479	3.75453486262174e-07	-0.439955302535783	0.122	0.279	1.65741053406696e-06	3	SNHG14
4480	3.90515849927464e-07	-0.529319687174174	0.451	0.513	1.7183945051281e-06	3	ILF3-DT
4481	4.1085622753896e-07	-0.46746690599197	0.829	0.755	1.80328961819442e-06	3	GAS5
4482	4.13686124855103e-07	-0.351339486043651	0	0.139	1.81455382090106e-06	3	BLK
4483	4.72239894258477e-07	-0.408975429958047	0.006	0.149	2.05049182333606e-06	3	MATK
4484	5.31304604690915e-07	0.363555643011463	0.165	0.054	2.29034689214647e-06	3	MTURN
4485	5.61766290479171e-07	-0.508454318919528	0.201	0.341	2.41410518526353e-06	3	RCAN3
4486	5.70516315578436e-07	-0.368643798920127	0.78	0.702	2.4478882288043e-06	3	MZT2B
4487	7.89359375032115e-07	-0.342257336568612	0	0.133	3.31863451535938e-06	3	LINC01871
4488	7.90295725805748e-07	-0.409365073864518	0.061	0.214	3.32155722658607e-06	3	SEL1L3
4489	8.11258099504756e-07	-0.424266387355337	0.006	0.144	3.40446611958532e-06	3	IL2RB
4490	8.34056722251222e-07	-0.906573851168939	0.043	0.193	3.49056919950352e-06	3	CST7
4491	9.25534237700664e-07	-0.302407021514151	1	0.997	3.83610684798412e-06	3	MT-ND5
4492	9.90626106475141e-07	-0.286545307938089	0.018	0.159	4.09112244812057e-06	3	FAM153CP
4493	1.12719099925253e-06	-0.384329376654182	0.104	0.254	4.61910194367899e-06	3	CDC25B
4494	1.13335662687833e-06	-0.251106819267812	0.012	0.149	4.64022616587254e-06	3	CARD11
4495	1.1997979212799e-06	-0.965674574432785	0.122	0.271	4.89479169721212e-06	3	CD79B
4496	1.20707193287891e-06	-0.337980511866017	0.518	0.589	4.92300910024909e-06	3	LY6E
4497	1.20990165470571e-06	0.272911674880487	0.841	0.507	4.93308925111362e-06	3	WDR1
4498	1.21602364786222e-06	-0.272902068730492	0.006	0.139	4.95538209429102e-06	3	NELL2
4499	1.29290247738137e-06	-0.642972301092616	0.067	0.235	5.24665463198987e-06	3	CCL5
4500	1.35128273168479e-06	-0.388724445204197	0.384	0.479	5.46745507153192e-06	3	SNHG7
4501	1.37513723422786e-06	0.445573402876529	0.152	0.049	5.55744281896137e-06	3	MMD
4502	1.85221493116586e-06	-0.298944363765866	0	0.124	7.33483503362489e-06	3	MYBL1
4503	2.378137019854e-06	-0.262908904967043	0.024	0.16	9.27614873249762e-06	3	P2RY10
4504	2.42683067839428e-06	-0.357251327962162	0.854	0.815	9.45002514377279e-06	3	SRSF7
4639	2.5965574930489e-208	2.53841542970791	0.871	0.005	3.57623863517625e-204	4	TCL1A
4640	9.33849981200699e-197	2.52239994483749	0.935	0.026	6.43095789553861e-193	4	IGHD
4641	1.22555252674412e-178	2.98034590442217	1	0.056	5.62651165028223e-175	4	IGHM
4642	1.3372846561359e-146	2.32912150257095	0.942	0.077	4.60460539223995e-143	4	CD79A
4643	3.92210264833088e-145	1.9342848724783	0.95	0.072	1.08038239550922e-141	4	MS4A1
4644	4.50457034509425e-141	1.71451793640558	0.871	0.061	1.03402412271638e-137	4	LINC00926
4645	2.59940949602688e-119	1.41173134108259	0.784	0.059	5.11452385553975e-116	4	CD22
4646	2.6981676851624e-111	1.43688234677013	0.842	0.085	4.64523294096771e-108	4	BANK1
4647	4.90698856176061e-109	1.15486074940299	0.719	0.051	7.50932816234765e-106	4	SPIB
4648	2.8309245817136e-106	1.42215054586206	0.705	0.058	3.89903242639414e-103	4	FCER2
4649	4.78451874341848e-106	1.03384142893467	0.59	0.025	5.99065242300934e-103	4	TSPAN13
4650	1.77827628324928e-105	1.05987824343859	0.647	0.038	2.04101660409936e-102	4	NIBAN3
4651	3.50682245572028e-103	2.64331338850584	0.561	0.02	3.71534351404887e-100	4	IGLC2
4652	1.57780094473459e-102	1.86097179523396	0.906	0.161	1.5522180294164e-99	4	CD79B
4653	3.40350751992299e-100	1.2833569814128	0.705	0.06	3.12510060479329e-97	4	TNFRSF13C
4654	5.3489710078058e-98	1.08891057394021	0.597	0.034	4.60446110565683e-95	4	FCRL1
4655	6.26130558549633e-97	1.00676196714055	0.604	0.035	5.07276246053182e-94	4	PAX5
4656	7.49493327979014e-94	1.1256102090986	0.597	0.035	5.73487311458609e-91	4	VPREB3
4657	5.3858711466137e-91	1.1962966524442	0.727	0.088	3.90418964749003e-88	4	AFF3
4658	7.75752784371164e-87	0.883712174937051	0.525	0.027	5.34222154957202e-84	4	FCRLA
4659	1.50478179018424e-83	1.39163044834536	0.763	0.13	9.86921885533695e-81	4	PLPP5
4660	1.98757193295647e-83	1.47376762792745	0.942	0.226	1.24431037420952e-80	4	HLA-DQA1
4661	4.89397584857275e-79	1.12002986804095	0.511	0.032	2.93064040706054e-76	4	FCRL5
4662	5.97535589927471e-79	1.40042289431441	0.799	0.161	3.42910736669627e-76	4	BCL11A
4663	7.49332376617436e-76	0.832328465187122	0.46	0.024	4.12822192926078e-73	4	LINC02397
4664	1.36989120792325e-74	0.999392843960894	0.568	0.056	7.2567352333565e-72	4	CD40
4665	4.38341313187588e-74	1.0262734404901	0.54	0.047	2.23602774316024e-71	4	CD72
4666	1.77169499566142e-71	1.71048273886118	1	0.789	8.71484113401599e-69	4	CD74
4667	3.53393636052716e-71	0.676225522123298	0.331	0.004	1.6783760515014e-68	4	PCDH9
4668	3.56303243779072e-70	1.4904152402839	1	0.901	1.63578819218972e-67	4	CD37
4669	1.53850638036609e-69	2.08784478172235	0.345	0.007	6.83543496025233e-67	4	IGLC3
4670	7.75471460602612e-69	1.37457504995298	0.95	0.316	3.33767763339993e-66	4	HLA-DQB1
4671	1.45921983859919e-67	1.0559759467945	0.647	0.096	6.09025298091716e-65	4	RALGPS2
4672	4.09171198703069e-67	0.912053770303396	0.475	0.036	1.65750438815805e-64	4	FCRL2
4673	1.03980526665733e-66	0.829277571814868	0.511	0.048	4.09178226790611e-64	4	PKIG
4674	1.09123306489309e-66	0.90371425441421	0.576	0.071	4.17487583410349e-64	4	HLA-DOB
4675	4.20425120264141e-64	1.26284349716632	1	0.442	1.56500410308055e-61	4	HLA-DRB1
4676	3.07506066459829e-63	0.832310643947754	0.518	0.057	1.11454764561874e-60	4	CDCA7L
4677	1.16386585668038e-62	0.693772145453661	0.439	0.032	4.11023703693819e-60	4	CD19
4678	2.24250032992779e-59	0.932681699587438	0.54	0.063	7.72148926102385e-57	4	NAPSB
4679	1.53755882394937e-58	1.22439986829403	0.993	0.467	5.16507260542797e-56	4	HLA-DRA
4680	2.3797212787755e-57	1.13349353015489	0.993	0.474	7.80378599347022e-55	4	HLA-DPB1
4681	5.19747036750541e-57	0.712065807519025	0.417	0.034	1.66476184585237e-54	4	BCL7A
4682	3.46543836257444e-56	1.1266188062759	0.993	0.49	1.08476096744859e-53	4	HLA-DPA1
4683	3.70364714214722e-56	0.83648199466203	0.583	0.094	1.13356293530653e-53	4	STRBP
4684	4.97665382786249e-56	0.792925856247706	0.525	0.064	1.49007506893805e-53	4	BLK
4685	5.88194906147417e-56	1.30648443221761	0.727	0.201	1.72366137071668e-53	4	IL4R
4686	1.51267215915173e-54	1.22991143377305	0.777	0.254	4.34042367666599e-52	4	HVCN1
4687	1.39564280366044e-53	0.934146472086072	0.827	0.241	3.92289557853372e-51	4	HLA-DQA2
4688	1.49279452537814e-52	-1.5899370342651	0.065	0.827	4.11205179960662e-50	4	FYB1
4689	7.18010335169071e-52	0.712531536551105	0.417	0.041	1.93905026397718e-49	4	BLNK
4690	2.55627424177264e-51	-2.54261018009337	0.252	0.864	6.7706856022951e-49	4	S100A4
4691	4.73303494237019e-51	1.11275078832635	0.755	0.256	1.22996396719367e-48	4	CYB561A3
4692	6.00786771830118e-51	-1.52328751318542	0.007	0.777	1.5323400385956e-48	4	GIMAP7
4693	2.24472943039854e-50	0.808344058061573	0.381	0.031	5.62121062634164e-48	4	FAM30A
4694	3.49033557595465e-50	0.90687536272712	0.626	0.133	8.58435569421847e-48	4	SEL1L3
4695	5.43509889850203e-50	0.776669464975485	0.568	0.102	1.31329152858015e-47	4	PDLIM1
4696	5.70245332248083e-50	0.873277485217328	0.511	0.079	1.35413602776773e-47	4	P2RX5
4697	2.74741257620985e-48	0.649217659236933	0.439	0.053	6.41357854443021e-46	4	TLR10
4698	1.05888362517715e-47	0.491686044372223	0.201	0	2.43066736159414e-45	4	KCNG1
4699	2.66445459389596e-47	0.513815224807584	0.259	0.009	6.01598903634903e-45	4	COL19A1
4700	6.40051144057876e-47	0.94744752856258	0.942	0.394	1.42184264630792e-44	4	HLA-DRB6
4701	9.39402730143238e-47	0.635923736507446	0.41	0.045	2.05371330194648e-44	4	CD24
4702	1.97182668702822e-46	0.824484434124758	0.59	0.127	4.24343265006869e-44	4	TPD52
4703	2.09085168756592e-46	1.12401142897449	0.835	0.339	4.43035389120698e-44	4	MEF2C
4704	4.25411135978497e-46	-1.45488655263629	0.158	0.821	8.87755693307855e-44	4	HCST
4705	9.16020435593148e-46	-0.555005003803065	1	0.997	1.88303723274992e-43	4	B2M
4706	8.12790135561346e-45	-1.82127904331651	0.058	0.746	1.64625860839506e-42	4	ANXA1
4707	9.7840689859954e-45	0.610907361922063	0.353	0.032	1.95298524846543e-42	4	COBLL1
4708	1.63472380226463e-44	0.55123047381917	0.317	0.024	3.21643584694154e-42	4	SNX22
4709	2.08264058492258e-44	-1.22174455786752	0.712	0.95	4.02124712464886e-42	4	GAPDH
4710	2.10215488981861e-44	-1.4987950471103	0.245	0.857	4.02124712464886e-42	4	S100A10
4711	5.38929382795982e-44	-1.79966469827571	0.496	0.923	1.01680471085604e-41	4	S100A6
4712	2.4820973268229e-43	0.930285394508147	0.878	0.39	4.6197197949097e-41	4	HLA-DMA
4713	3.74416819033831e-42	0.583215329326394	0.727	0.273	6.87579046473728e-40	4	IGKC
4714	8.81744173344734e-42	0.760880826600224	0.698	0.207	1.59792927624698e-39	4	CXXC5
4715	2.36463261884597e-41	0.677380108612743	0.446	0.071	4.22962143628124e-39	4	GNG7
4716	2.58834035702223e-41	0.953016797133419	0.827	0.361	4.57041176118809e-39	4	FCMR
4717	8.89802281189993e-41	0.45125929890691	0.201	0.004	1.55129706567466e-38	4	LARGE1
4718	1.27978052571233e-40	0.888112310952095	0.568	0.143	2.20330214757949e-38	4	SWAP70
4719	1.37117390662766e-40	0.892277750503757	0.712	0.264	2.33150348345467e-38	4	ITPR1
4720	2.193528346553e-40	-1.148141660681	0.007	0.676	3.68432511183835e-38	4	GIMAP4
4721	2.52129045493566e-40	-1.98691160971129	0.597	0.923	4.18382330552155e-38	4	NEAT1
4722	1.58790143879378e-39	0.8363562403403	0.748	0.272	2.60359125196509e-37	4	HLA-DRB5
4723	2.34270947629143e-39	0.439299951705122	0.23	0.01	3.79601619023082e-37	4	CD200
4724	3.29081772567175e-39	0.934169434637505	0.849	0.36	5.27028285298569e-37	4	HLA-DMB
4725	4.62973173125836e-39	0.507857125489829	0.223	0.009	7.32934426834729e-37	4	ABCB4
4726	4.96294763109098e-39	0.557127168670085	0.18	0.002	7.76757701397909e-37	4	AL139020.1
4727	6.06176252066085e-39	0.794238013810125	0.568	0.141	9.38074777495077e-37	4	ARHGAP24
4728	6.16642263275421e-39	0.873299758999424	0.849	0.463	9.43668210232487e-37	4	SNX2
4729	6.57315217389238e-39	-1.38295193502385	0.676	0.936	9.87189107299936e-37	4	VIM
4730	6.59416233729719e-39	0.633091941137075	0.338	0.036	9.87189107299936e-37	4	MZB1
4731	8.14094560100747e-39	0.513619060533047	0.288	0.024	1.20564778239436e-36	4	STAP1
4732	1.56684097919328e-37	0.399830119395288	0.187	0.004	2.29575540493927e-35	4	TCL6
4733	1.99476680524127e-37	-0.99948315826932	0.014	0.654	2.89199191669348e-35	4	GIMAP1
4734	2.26287292825353e-37	0.345473554578023	0.18	0.003	3.24651550425374e-35	4	MACROD2
4735	5.66934388497129e-37	0.695670424925635	1	0.923	8.04988384821748e-35	4	CD52
4736	8.51085805280193e-37	0.677581126034893	0.41	0.066	1.19612293838001e-34	4	ADAM28
4737	1.17556061859657e-36	0.547179112982506	0.338	0.041	1.63545418181117e-34	4	PNOC
4738	1.27834973744486e-36	0.53278770354906	0.993	0.981	1.76067109338281e-34	4	RPL18A
4739	1.78042130098987e-36	0.876655726549028	0.763	0.345	2.42789530480529e-34	4	STX7
4740	1.86560510852943e-36	0.553618192981067	0.273	0.023	2.51911560389959e-34	4	EBF1
4741	2.73592649657809e-36	1.07083757196415	0.712	0.29	3.65843841139515e-34	4	IRF8
4742	3.12626663081844e-36	0.817491743814628	0.576	0.168	4.14019906790984e-34	4	EAF2
4743	6.27432887655815e-35	0.398713471634526	0.216	0.011	8.23012682065099e-33	4	PLEKHG1
4744	1.0670968692831e-34	-1.72169401029547	0.187	0.744	1.38652124345625e-32	4	SRGN
4745	2.64917066569362e-34	1.06387134974493	0.518	0.131	3.41000257743909e-32	4	TCF4
4746	1.14548066294667e-33	0.461009886444674	0.993	0.976	1.46018467277298e-31	4	RPS11
4747	1.15559521768863e-33	-1.58932530724336	0.129	0.695	1.46018467277298e-31	4	S100A11
4748	1.5910560814057e-32	0.36866327289232	0.194	0.009	1.99214685538188e-30	4	AC006230.1
4749	1.11858692913835e-31	0.437634515048542	0.223	0.016	1.38795475450653e-29	4	NT5E
4750	2.04081612593427e-31	0.767404803930203	0.676	0.283	2.50965718772257e-29	4	SMIM14
4751	6.30849914480251e-31	0.564104330799389	0.36	0.061	7.68911139127124e-29	4	PALM2AKAP2
4752	6.939259719225e-31	0.876343410255535	0.669	0.28	8.38372141341104e-29	4	ORAI2
4753	7.4232844029746e-31	0.372301421919431	0.993	0.979	8.89051270279732e-29	4	FAU
4754	2.03019025322573e-30	0.332297325931759	0.194	0.011	2.41050089290328e-28	4	TREML2
4755	2.49757707544764e-30	-0.484466973716097	1	0.995	2.94009650086669e-28	4	TMSB4X
4756	2.63410738536753e-30	-1.05455693267643	0.446	0.856	3.07453906937856e-28	4	ITGB2
4757	1.0011450459769e-29	0.623276772147862	0.245	0.024	1.15872022842352e-27	4	PPP1R14A
4758	1.65169111868985e-29	0.572307778679392	0.331	0.053	1.89572848147627e-27	4	FCGR2B
4759	2.68279728561024e-29	0.652526860193524	0.46	0.119	3.05373281113304e-27	4	CD180
4760	3.00243715459244e-29	0.772611250585443	0.59	0.209	3.38955466640998e-27	4	GAPT
4761	4.05804625942616e-29	-0.552541105413474	0.95	0.991	4.54402204317696e-27	4	HLA-A
4762	4.61120700903335e-29	0.452994182045915	0.317	0.047	5.1217866238239e-27	4	POU2AF1
4763	3.38064094008184e-28	0.711770095504191	0.568	0.206	3.72492541341977e-26	4	ZCCHC7
4764	3.77598852771679e-28	0.323319132371458	0.158	0.006	4.12751507874947e-26	4	AL161781.2
4765	4.69047601702219e-28	0.646369116417864	0.518	0.169	5.08676584113753e-26	4	PLEKHF2
4766	1.14132627448252e-27	0.405367387310317	1	0.977	1.22808490456623e-25	4	RPS23
4767	2.08762089409704e-27	0.302931119753707	0.129	0.002	2.22889942437198e-25	4	DBNDD1
4768	3.83488293309367e-27	0.463592090367516	0.36	0.071	4.06291097211532e-25	4	TSPAN33
4769	3.93747681612517e-27	-0.549047509454686	1	0.988	4.13976093041923e-25	4	HLA-C
4770	4.40421526828688e-27	0.506876707433007	0.309	0.051	4.59539824925115e-25	4	RUBCNL
4771	1.10237327800845e-26	0.378660660385375	0.252	0.031	1.14157798180529e-24	4	RASGRP3
4772	1.54357832372909e-26	-0.653841818486635	0.928	0.976	1.58654509348662e-24	4	ACTG1
4773	1.56978461842649e-26	0.682918955571465	0.388	0.091	1.60152915182133e-24	4	BACH2
4774	2.52812861876088e-26	-0.987283615273953	0.137	0.625	2.560287901926e-24	4	MYO1F
4775	4.48287197039119e-26	-0.821161255726397	0.065	0.577	4.5067588064378e-24	4	AAK1
4776	6.66892105847706e-26	-1.39124675223905	0.029	0.521	6.65587316944961e-24	4	CD3E
4777	1.55429923743023e-25	0.675316170345607	0.64	0.276	1.52909738550904e-23	4	PPM1K
4778	4.79570225101258e-25	-0.767005397322059	0.165	0.695	4.68448277327633e-23	4	SAMHD1
4779	6.10999502712623e-25	-0.829551869192837	0.014	0.504	5.92626489497251e-23	4	DOK2
4780	7.03003161013976e-25	0.633463933411102	0.518	0.183	6.77095282282902e-23	4	CIITA
4781	7.33677220064797e-25	0.492121992289708	0.986	0.947	7.01731691107809e-23	4	RPS5
4782	7.90099427111955e-25	0.757819523510848	0.568	0.243	7.50485476525031e-23	4	BTK
4783	8.93969728177589e-25	0.709810420185298	0.77	0.448	8.43331853848626e-23	4	ISG20
4784	1.07574222954616e-24	-1.36608513092923	0	0.482	1.0079046073156e-22	4	CD3D
4785	1.67030160012869e-24	0.359451856111991	1	0.976	1.5543962120657e-22	4	RPL15
4786	4.37902047129344e-24	-0.921050627427554	0.151	0.631	4.04780194302849e-22	4	VSIR
4787	5.62844761570302e-24	0.366932801538229	1	0.976	5.16804060073851e-22	4	RPL8
4788	6.47600751101458e-24	-1.89582753248794	0.014	0.483	5.90689082445058e-22	4	IL32
4789	7.88164324809781e-24	-1.08451048454192	0.173	0.637	7.14170213526652e-22	4	CTSD
4790	1.25052643742529e-23	0.565617782168563	0.482	0.155	1.125718994945e-21	4	TMEM156
4791	5.06848363085017e-23	0.549377332979049	0.971	0.869	4.53300162647399e-21	4	PNISR
4792	5.59495385883212e-23	-0.617064217497605	0.022	0.488	4.97156770952869e-21	4	LCP2
4793	6.30513618699037e-23	-1.03539620152611	0.381	0.753	5.56670773739861e-21	4	MCL1
4794	6.75936593248245e-23	0.565704774699597	0.511	0.193	5.91793538087063e-21	4	GGA2
4795	6.78888978564989e-23	-0.705272566061983	0.101	0.569	5.91793538087063e-21	4	LEPROTL1
4796	8.39652236970431e-23	-1.80784140566844	0.065	0.513	7.27328947156839e-21	4	LGALS1
4797	8.84522102927821e-23	-0.833128607288952	0.281	0.71	7.61407682726555e-21	4	FLNA
4798	1.11025888261829e-22	0.631922827486271	0.367	0.089	9.49788545981469e-21	4	ID3
4799	1.34080230920691e-22	0.298364598638539	0.18	0.017	1.1399302595498e-20	4	ICOSLG
4800	2.10364991297298e-22	0.25056532444134	0.137	0.007	1.7559739546289e-20	4	AP001059.1
4801	2.2302601772364e-22	-0.648221698950977	0.058	0.53	1.85044418199259e-20	4	CAPN2
4802	3.01281786067819e-22	0.332020025098952	0.209	0.025	2.48476289791142e-20	4	E2F5
4803	3.24485084156585e-22	0.370508185117475	0.259	0.043	2.64081431171161e-20	4	PAWR
4804	3.25723477288715e-22	-1.36385042834409	0.453	0.754	2.64081431171161e-20	4	COTL1
4805	3.25955443978054e-22	-1.13270364234115	0.007	0.458	2.64081431171161e-20	4	BCL11B
4806	3.56950189987834e-22	0.625087447443641	0.871	0.644	2.87501460041079e-20	4	SNX3
4807	5.24333024521867e-22	-1.37743662056885	0.007	0.449	4.19862717833702e-20	4	CEBPD
4808	6.06870336102799e-22	-0.689936215191335	0.799	0.954	4.83145961800222e-20	4	SH3BGRL3
4809	6.42110648799628e-22	-0.771625790273819	0.144	0.613	5.08263791144671e-20	4	RGS10
4810	1.14986783847227e-21	-1.00651152192282	0.043	0.484	9.04978842244488e-20	4	ID2
4811	1.41657808988961e-21	0.32056693368545	0.302	0.058	1.10855284273009e-19	4	JCHAIN
4812	3.02145778226322e-21	-1.75908939421862	0.014	0.446	2.3511038437916e-19	4	IL7R
4813	4.35268461783025e-21	0.819019560023099	0.309	0.07	3.36795085625708e-19	4	PLD4
4814	4.59641655929874e-21	-1.0930300122028	0.014	0.452	3.53667292017997e-19	4	CD7
4815	4.65673873495956e-21	0.330550360120102	0.201	0.025	3.56318125536656e-19	4	KMO
4816	6.03180894132166e-21	-0.748482942473124	0.036	0.471	4.58984003032172e-19	4	TIMP1
4817	6.07553327475221e-21	-0.566127551993333	0.806	0.936	4.59770987874518e-19	4	ITM2B
4818	7.22324522700775e-21	0.549149361214224	0.396	0.12	5.40683459302053e-19	4	QRSL1
4819	8.21945201079995e-21	-1.01433805758019	0.007	0.434	6.11927094836474e-19	4	CD247
